555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.0154459 	 0.65
555.973 	 531.353 	 0.010519 	 0.65
555.973 	 531.353 	 0.0218738 	 1
555.974 	 531.353 	 0.113511 	 1
555.977 	 531.353 	 0.191358 	 1
555.983 	 531.353 	 0.309306 	 1
555.991 	 531.353 	 0.473691 	 1
556 	 531.353 	 0.502501 	 1
556.013 	 531.353 	 0.68207 	 1
556.028 	 531.353 	 0.840551 	 1
556.046 	 531.353 	 0.972362 	 1
556.068 	 531.353 	 1.17939 	 1
556.094 	 531.353 	 1.37903 	 1
556.127 	 531.353 	 1.61113 	 1
556.161 	 531.353 	 1.82048 	 1
556.2 	 531.353 	 2.02367 	 1
556.243 	 531.353 	 2.27089 	 1
556.29 	 531.353 	 2.48471 	 1
556.342 	 531.353 	 2.69631 	 1
556.399 	 531.353 	 2.94806 	 1
556.46 	 531.353 	 3.18417 	 1
556.526 	 531.353 	 3.40807 	 1
556.597 	 531.353 	 3.6371 	 1
556.673 	 531.353 	 3.89418 	 1
556.753 	 531.353 	 4.13695 	 1
556.848 	 531.352 	 4.42164 	 1
556.939 	 531.352 	 4.66623 	 1
557.035 	 531.351 	 4.92682 	 1
557.136 	 531.351 	 5.17144 	 1
557.243 	 531.35 	 5.45239 	 1
557.355 	 531.35 	 5.73536 	 1
557.473 	 531.349 	 5.99625 	 1
557.596 	 531.349 	 6.27452 	 1
557.725 	 531.348 	 6.56722 	 1
557.859 	 531.347 	 6.8428 	 1
557.999 	 531.347 	 7.13605 	 1
558.144 	 531.346 	 7.38168 	 1
558.295 	 531.346 	 7.65835 	 1
558.452 	 531.345 	 7.95856 	 1
558.614 	 531.344 	 8.22215 	 1
558.781 	 531.344 	 8.49806 	 1
558.955 	 531.343 	 8.78995 	 1
559.133 	 531.343 	 9.05222 	 1
559.318 	 531.342 	 9.33264 	 1
559.507 	 531.341 	 9.59322 	 1
559.702 	 531.341 	 9.86635 	 1
559.902 	 531.341 	 10.1366 	 1
560.108 	 531.341 	 10.4046 	 1
560.319 	 531.341 	 10.677 	 1
560.536 	 531.341 	 10.9378 	 1
560.78 	 531.341 	 11.2282 	 1
561.007 	 531.341 	 11.4865 	 1
561.24 	 531.341 	 11.7404 	 1
561.478 	 531.341 	 12.0078 	 1
561.721 	 531.341 	 12.2598 	 1
561.969 	 531.341 	 12.5162 	 1
562.222 	 531.341 	 12.7729 	 1
562.48 	 531.341 	 13.0342 	 1
562.744 	 531.341 	 13.2859 	 1
563.012 	 531.341 	 13.5353 	 1
563.286 	 531.341 	 13.7831 	 1
563.564 	 531.341 	 14.0353 	 1
563.847 	 531.341 	 14.2854 	 1
564.136 	 531.341 	 14.532 	 1
564.429 	 531.341 	 14.7793 	 1
564.727 	 531.341 	 15.0221 	 1
565.031 	 531.341 	 15.2739 	 1
565.339 	 531.342 	 15.5154 	 1
565.652 	 531.342 	 15.7606 	 1
565.97 	 531.343 	 16.0072 	 1
566.292 	 531.344 	 16.247 	 1
566.62 	 531.344 	 16.492 	 1
566.953 	 531.345 	 16.7316 	 1
567.29 	 531.346 	 16.9722 	 1
567.632 	 531.346 	 17.2159 	 1
567.979 	 531.347 	 17.4549 	 1
568.331 	 531.347 	 17.6944 	 1
568.687 	 531.348 	 17.9336 	 1
569.049 	 531.349 	 18.172 	 1
569.415 	 531.349 	 18.41 	 1
569.785 	 531.35 	 18.6456 	 1
570.161 	 531.35 	 18.8797 	 1
570.541 	 531.351 	 19.1118 	 1
570.926 	 531.352 	 19.3424 	 1
571.315 	 531.352 	 19.5752 	 1
571.709 	 531.353 	 19.8009 	 1
572.108 	 531.353 	 20.0256 	 1
572.511 	 531.354 	 20.2507 	 1
572.918 	 531.355 	 20.4662 	 1
573.33 	 531.355 	 20.6798 	 1
573.746 	 531.356 	 20.8921 	 1
574.166 	 531.356 	 21.0942 	 1
574.589 	 531.356 	 21.1572 	 1
575.012 	 531.356 	 21.15 	 1
575.435 	 531.356 	 21.1418 	 1
575.858 	 531.356 	 21.1335 	 1
576.28 	 531.356 	 21.1255 	 1
576.703 	 531.356 	 21.1174 	 1
577.125 	 531.356 	 21.1092 	 1
577.547 	 531.356 	 21.0997 	 1
578.013 	 531.356 	 21.2323 	 1
578.482 	 531.356 	 21.4152 	 1
578.955 	 531.356 	 21.5961 	 1
579.432 	 531.356 	 21.7772 	 1
579.914 	 531.356 	 21.956 	 1
580.399 	 531.356 	 22.1363 	 1
580.888 	 531.356 	 22.3168 	 1
581.381 	 531.356 	 22.4982 	 1
581.878 	 531.356 	 22.6792 	 1
582.38 	 531.356 	 22.8621 	 1
582.885 	 531.356 	 23.0449 	 1
583.394 	 531.356 	 23.2269 	 1
583.907 	 531.356 	 23.4119 	 1
584.424 	 531.356 	 23.5945 	 1
584.946 	 531.356 	 23.7786 	 1
585.471 	 531.356 	 23.9658 	 1
586 	 531.356 	 24.1502 	 1
586.534 	 531.356 	 24.3352 	 1
587.072 	 531.356 	 24.5239 	 1
587.613 	 531.356 	 24.709 	 1
588.159 	 531.356 	 24.8947 	 1
588.709 	 531.356 	 25.0808 	 1
589.263 	 531.356 	 25.2678 	 1
589.821 	 531.356 	 25.456 	 1
590.384 	 531.356 	 25.6438 	 1
590.95 	 531.356 	 25.8322 	 1
591.521 	 531.356 	 26.0208 	 1
592.095 	 531.356 	 26.2117 	 1
592.674 	 531.356 	 26.4015 	 1
593.257 	 531.356 	 26.5894 	 1
593.845 	 531.356 	 26.7781 	 1
594.436 	 531.356 	 26.9672 	 1
595.032 	 531.356 	 27.1569 	 1
595.631 	 531.356 	 27.3485 	 1
596.235 	 531.356 	 27.5393 	 1
596.844 	 531.356 	 27.7304 	 1
597.456 	 531.356 	 27.9217 	 1
598.073 	 531.356 	 28.1171 	 1
598.693 	 531.356 	 28.3068 	 1
599.318 	 531.356 	 28.4982 	 1
599.948 	 531.356 	 28.689 	 1
600.581 	 531.356 	 28.8799 	 1
601.219 	 531.356 	 29.0752 	 1
601.861 	 531.356 	 29.2667 	 1
602.507 	 531.356 	 29.4595 	 1
603.157 	 531.356 	 29.6556 	 1
603.812 	 531.356 	 29.8498 	 1
604.471 	 531.356 	 30.0416 	 1
605.135 	 531.356 	 30.2352 	 1
605.802 	 531.356 	 30.429 	 1
606.474 	 531.356 	 30.6231 	 1
607.15 	 531.356 	 30.8141 	 1
607.83 	 531.356 	 31.0043 	 1
608.514 	 531.356 	 31.1955 	 1
609.203 	 531.356 	 31.3841 	 1
609.896 	 531.356 	 31.5702 	 1
610.592 	 531.356 	 31.7545 	 1
611.293 	 531.356 	 31.9382 	 1
611.998 	 531.356 	 32.1204 	 1
612.707 	 531.356 	 32.2993 	 1
613.42 	 531.356 	 32.4784 	 1
614.136 	 531.356 	 32.6581 	 1
614.857 	 531.356 	 32.8351 	 1
615.581 	 531.356 	 33.0097 	 1
616.31 	 531.356 	 33.1828 	 1
617.041 	 531.356 	 33.2216 	 1
617.771 	 531.356 	 33.2028 	 1
618.501 	 531.356 	 33.1843 	 1
619.231 	 531.356 	 33.1659 	 1
619.961 	 531.356 	 33.1471 	 1
620.69 	 531.356 	 33.1289 	 1
621.418 	 531.356 	 33.1103 	 1
622.148 	 531.356 	 33.2024 	 1
622.88 	 531.356 	 33.331 	 1
623.614 	 531.356 	 33.4578 	 1
624.352 	 531.356 	 33.5838 	 1
625.092 	 531.356 	 33.7105 	 1
625.835 	 531.356 	 33.8359 	 1
626.581 	 531.356 	 33.9621 	 1
627.33 	 531.356 	 34.0879 	 1
628.081 	 531.356 	 34.2139 	 1
628.836 	 531.356 	 34.3401 	 1
629.593 	 531.356 	 34.4674 	 1
630.353 	 531.356 	 34.5932 	 1
631.115 	 531.356 	 34.7196 	 1
631.88 	 531.356 	 34.8465 	 1
