231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 0.65
231.016 	 48.9696 	 0 	 1
231.017 	 48.9698 	 0.105077 	 1
231.02 	 48.9695 	 0.188148 	 1
231.025 	 48.9688 	 0.306132 	 1
231.033 	 48.9677 	 0.424331 	 1
231.042 	 48.9662 	 0.563059 	 1
231.054 	 48.9645 	 0.649208 	 1
231.068 	 48.9624 	 0.808331 	 1
231.086 	 48.9597 	 0.936104 	 1
231.107 	 48.9566 	 1.12521 	 1
231.131 	 48.953 	 1.29882 	 1
231.162 	 48.9486 	 1.50429 	 1
231.194 	 48.9436 	 1.70567 	 1
231.23 	 48.9379 	 1.91338 	 1
231.27 	 48.9315 	 2.10896 	 1
231.315 	 48.9247 	 2.34464 	 1
231.364 	 48.9171 	 2.5525 	 1
231.417 	 48.9088 	 2.77541 	 1
231.475 	 48.8994 	 3.04128 	 1
231.538 	 48.889 	 3.258 	 1
231.605 	 48.8777 	 3.51252 	 1
231.677 	 48.8653 	 3.76005 	 1
231.754 	 48.8522 	 4.01067 	 1
231.846 	 48.8366 	 4.31011 	 1
231.934 	 48.8212 	 4.58535 	 1
232.027 	 48.8048 	 4.86193 	 1
232.126 	 48.7871 	 5.15386 	 1
232.231 	 48.7683 	 5.39383 	 1
232.34 	 48.7483 	 5.66776 	 1
232.455 	 48.7271 	 5.95285 	 1
232.576 	 48.7045 	 6.2513 	 1
232.702 	 48.6807 	 6.53569 	 1
232.834 	 48.6555 	 6.82527 	 1
232.971 	 48.6291 	 7.08354 	 1
233.113 	 48.6014 	 7.39381 	 1
233.262 	 48.5725 	 7.7022 	 1
233.416 	 48.5422 	 7.97506 	 1
233.576 	 48.5106 	 8.27537 	 1
233.742 	 48.4778 	 8.55532 	 1
233.913 	 48.4438 	 8.84164 	 1
234.089 	 48.4087 	 9.16012 	 1
234.272 	 48.3723 	 9.43718 	 1
234.46 	 48.3348 	 9.70387 	 1
234.653 	 48.2962 	 9.97655 	 1
234.852 	 48.2566 	 10.2689 	 1
235.056 	 48.2162 	 10.5458 	 1
235.266 	 48.175 	 10.8238 	 1
235.481 	 48.1331 	 11.0621 	 1
235.724 	 48.0863 	 11.3497 	 1
235.95 	 48.0432 	 11.6278 	 1
236.181 	 47.9997 	 11.9005 	 1
236.418 	 47.9558 	 12.1584 	 1
236.66 	 47.9115 	 12.4337 	 1
236.907 	 47.8669 	 12.6932 	 1
237.16 	 47.8223 	 12.968 	 1
237.419 	 47.7776 	 13.2452 	 1
237.683 	 47.7331 	 13.5274 	 1
237.953 	 47.6886 	 13.7996 	 1
238.228 	 47.6443 	 14.0754 	 1
238.51 	 47.6003 	 14.3554 	 1
238.796 	 47.5567 	 14.6189 	 1
239.089 	 47.5135 	 14.9098 	 1
239.387 	 47.4709 	 15.1984 	 1
239.691 	 47.429 	 15.4778 	 1
240.001 	 47.3877 	 15.7643 	 1
240.317 	 47.3473 	 16.0494 	 1
240.639 	 47.3077 	 16.3375 	 1
240.966 	 47.2691 	 16.6217 	 1
241.3 	 47.2314 	 16.9073 	 1
241.64 	 47.1949 	 17.21 	 1
241.985 	 47.1595 	 17.4966 	 1
242.336 	 47.1253 	 17.7828 	 1
242.694 	 47.0925 	 18.0771 	 1
243.057 	 47.0611 	 18.372 	 1
243.427 	 47.0312 	 18.6588 	 1
243.802 	 47.003 	 18.9429 	 1
244.183 	 46.9764 	 19.2248 	 1
244.57 	 46.9515 	 19.5027 	 1
244.962 	 46.9284 	 19.7781 	 1
245.36 	 46.9072 	 20.0484 	 1
245.764 	 46.8877 	 20.3195 	 1
246.173 	 46.8699 	 20.584 	 1
246.587 	 46.854 	 20.8434 	 1
247.006 	 46.8397 	 21.1012 	 1
247.429 	 46.8275 	 21.1629 	 1
247.852 	 46.8177 	 21.1545 	 1
248.275 	 46.8099 	 21.1489 	 1
248.698 	 46.8037 	 21.1436 	 1
249.121 	 46.7989 	 21.1384 	 1
249.544 	 46.7955 	 21.1333 	 1
249.966 	 46.7933 	 21.1282 	 1
250.389 	 46.7922 	 21.1212 	 1
250.812 	 46.792 	 21.26 	 1
251.239 	 46.7927 	 21.4248 	 1
251.67 	 46.7942 	 21.5909 	 1
252.103 	 46.7965 	 21.7554 	 1
252.54 	 46.7995 	 21.9209 	 1
252.98 	 46.8032 	 22.085 	 1
253.468 	 46.8079 	 22.2673 	 1
253.96 	 46.8132 	 22.4509 	 1
254.457 	 46.819 	 22.6344 	 1
254.957 	 46.8252 	 22.8193 	 1
255.461 	 46.8317 	 23.0033 	 1
255.969 	 46.8386 	 23.1902 	 1
256.482 	 46.8457 	 23.3771 	 1
256.998 	 46.853 	 23.5638 	 1
257.519 	 46.8604 	 23.7505 	 1
258.043 	 46.8678 	 23.9388 	 1
258.572 	 46.8753 	 24.1268 	 1
259.105 	 46.8828 	 24.3159 	 1
259.642 	 46.8902 	 24.5045 	 1
260.184 	 46.8975 	 24.6937 	 1
260.729 	 46.9047 	 24.8829 	 1
261.279 	 46.9117 	 25.0733 	 1
261.833 	 46.9185 	 25.264 	 1
262.391 	 46.9251 	 25.4553 	 1
262.953 	 46.9314 	 25.6453 	 1
263.519 	 46.9375 	 25.8358 	 1
264.09 	 46.9433 	 26.0282 	 1
264.665 	 46.9488 	 26.2211 	 1
265.244 	 46.9539 	 26.4127 	 1
265.827 	 46.9588 	 26.6042 	 1
266.415 	 46.9633 	 26.7979 	 1
267.007 	 46.9675 	 26.9926 	 1
267.603 	 46.9713 	 27.186 	 1
268.203 	 46.9748 	 27.3811 	 1
268.808 	 46.978 	 27.5752 	 1
269.417 	 46.9809 	 27.7688 	 1
270.03 	 46.9834 	 27.9643 	 1
270.648 	 46.9856 	 28.1592 	 1
271.27 	 46.9875 	 28.355 	 1
271.896 	 46.9892 	 28.5504 	 1
272.526 	 46.9905 	 28.7471 	 1
273.161 	 46.9916 	 28.9432 	 1
273.8 	 46.9924 	 29.1405 	 1
274.444 	 46.9929 	 29.3379 	 1
275.091 	 46.9933 	 29.5353 	 1
275.744 	 46.9934 	 29.7322 	 1
276.4 	 46.9934 	 29.9302 	 1
277.061 	 46.9931 	 30.1276 	 1
277.726 	 46.9927 	 30.3261 	 1
278.396 	 46.9922 	 30.5242 	 1
279.07 	 46.9915 	 30.7235 	 1
279.748 	 46.9907 	 30.9223 	 1
280.431 	 46.9898 	 31.1211 	 1
281.118 	 46.9888 	 31.3184 	 1
281.809 	 46.9877 	 31.5149 	 1
282.505 	 46.9866 	 31.7087 	 1
283.205 	 46.9854 	 31.9021 	 1
283.909 	 46.9842 	 32.0924 	 1
284.617 	 46.983 	 32.2828 	 1
285.33 	 46.9818 	 32.4718 	 1
286.046 	 46.9806 	 32.658 	 1
286.767 	 46.9794 	 32.8435 	 1
287.492 	 46.9782 	 33.0267 	 1
288.22 	 46.977 	 33.209 	 1
288.952 	 46.9759 	 33.2411 	 1
289.683 	 46.9748 	 33.2279 	 1
290.414 	 46.9738 	 33.215 	 1
291.144 	 46.9729 	 33.2021 	 1
291.875 	 46.972 	 33.1893 	 1
292.605 	 46.9712 	 33.1764 	 1
293.334 	 46.9704 	 33.1636 	 1
294.065 	 46.9697 	 33.2704 	 1
294.798 	 46.9691 	 33.4026 	 1
295.535 	 46.9686 	 33.5348 	 1
296.274 	 46.9681 	 33.6663 	 1
297.017 	 46.9676 	 33.7977 	 1
297.762 	 46.9673 	 33.9294 	 1
298.51 	 46.9669 	 34.0613 	 1
299.261 	 46.9667 	 34.193 	 1
300.014 	 46.9664 	 34.3246 	 1
300.771 	 46.9663 	 34.4562 	 1
301.531 	 46.9662 	 34.5882 	 1
302.293 	 46.9661 	 34.7204 	 1
303.059 	 46.9661 	 34.852 	 1
303.827 	 46.9661 	 34.9844 	 1
304.598 	 46.9661 	 35.1164 	 1
305.372 	 46.9662 	 35.2488 	 1
306.15 	 46.9662 	 35.3812 	 1
306.93 	 46.9664 	 35.5136 	 1
307.712 	 46.9665 	 35.646 	 1
308.498 	 46.9666 	 35.7789 	 1
309.287 	 46.9668 	 35.9112 	 1
310.079 	 46.967 	 36.0442 	 1
310.873 	 46.9672 	 36.1767 	 1
311.671 	 46.9674 	 36.31 	 1
312.471 	 46.9676 	 36.4424 	 1
313.274 	 46.9678 	 36.5757 	 1
314.081 	 46.968 	 36.7083 	 1
314.89 	 46.9682 	 36.8424 	 1
315.702 	 46.9684 	 36.9749 	 1
316.517 	 46.9686 	 37.1082 	 1
317.335 	 46.9688 	 37.2413 	 1
318.156 	 46.969 	 37.3748 	 1
318.98 	 46.9692 	 37.5083 	 1
319.807 	 46.9693 	 37.6415 	 1
320.636 	 46.9695 	 37.7753 	 1
321.469 	 46.9696 	 37.9084 	 1
322.305 	 46.9698 	 38.0421 	 1
323.143 	 46.9699 	 38.1756 	 1
323.985 	 46.97 	 38.3089 	 1
324.829 	 46.9701 	 38.4426 	 1
325.676 	 46.9702 	 38.5763 	 1
326.527 	 46.9703 	 38.7099 	 1
327.38 	 46.9703 	 38.8442 	 1
328.236 	 46.9704 	 38.9777 	 1
329.095 	 46.9704 	 39.1112 	 1
329.957 	 46.9704 	 39.245 	 1
330.822 	 46.9705 	 39.3786 	 1
331.69 	 46.9705 	 39.5126 	 1
332.561 	 46.9705 	 39.6465 	 1
333.435 	 46.9705 	 39.7803 	 1
334.312 	 46.9705 	 39.9146 	 1
335.191 	 46.9705 	 40.0481 	 1
336.074 	 46.9704 	 40.1823 	 1
336.96 	 46.9704 	 40.3166 	 1
337.848 	 46.9704 	 40.4503 	 1
338.74 	 46.9703 	 40.5845 	 1
339.634 	 46.9703 	 40.7185 	 1
340.532 	 46.9702 	 40.8521 	 1
341.432 	 46.9702 	 40.9863 	 1
342.335 	 46.9701 	 41.1206 	 1
343.242 	 46.9701 	 41.2547 	 1
344.151 	 46.9701 	 41.3887 	 1
345.063 	 46.97 	 41.5229 	 1
345.978 	 46.97 	 41.6571 	 1
346.896 	 46.9699 	 41.7914 	 1
347.817 	 46.9699 	 41.9254 	 1
348.741 	 46.9698 	 42.0599 	 1
349.668 	 46.9698 	 42.1941 	 1
350.598 	 46.9698 	 42.3283 	 1
351.531 	 46.9698 	 42.4627 	 1
352.466 	 46.9698 	 42.5968 	 1
353.405 	 46.9698 	 42.7314 	 1
354.347 	 46.9698 	 42.8648 	 1
355.291 	 46.9698 	 42.998 	 1
