235.016 	 52.969 	 235.016 	 40.969
237.901 	 52.969 	 237.901 	 40.969
240.785 	 52.969 	 240.785 	 40.969
243.67 	 52.969 	 243.67 	 40.969
246.555 	 52.969 	 246.555 	 40.969
249.439 	 52.969 	 249.439 	 40.969
252.324 	 52.969 	 252.324 	 40.969
255.209 	 52.969 	 255.209 	 40.969
258.093 	 52.969 	 258.093 	 40.969
260.978 	 52.969 	 260.978 	 40.969
263.862 	 52.969 	 263.862 	 40.969
266.747 	 52.969 	 266.747 	 40.969
269.632 	 52.969 	 269.632 	 40.969
272.516 	 52.969 	 272.516 	 40.969
275.401 	 52.969 	 275.401 	 40.969
278.285 	 52.969 	 278.285 	 40.969
281.17 	 52.969 	 281.17 	 40.969
284.055 	 52.969 	 284.055 	 40.969
286.939 	 52.969 	 286.939 	 40.969
289.824 	 52.969 	 289.824 	 40.969
292.708 	 52.969 	 292.708 	 40.969
295.593 	 52.969 	 295.593 	 40.969
298.478 	 52.969 	 298.478 	 40.969
301.362 	 52.969 	 301.362 	 40.969
304.247 	 52.969 	 304.247 	 40.969
307.132 	 52.969 	 307.132 	 40.969
310.016 	 52.969 	 310.016 	 40.969
312.901 	 52.969 	 312.901 	 40.969
315.785 	 52.969 	 315.785 	 40.969
318.67 	 52.969 	 318.67 	 40.969
321.555 	 52.969 	 321.555 	 40.969
324.439 	 52.969 	 324.439 	 40.969
327.324 	 52.969 	 327.324 	 40.969
330.209 	 52.969 	 330.209 	 40.969
333.093 	 52.969 	 333.093 	 40.969
335.978 	 52.969 	 335.978 	 40.969
338.862 	 52.969 	 338.862 	 40.969
341.747 	 52.969 	 341.747 	 40.969
344.632 	 52.969 	 344.632 	 40.969
347.516 	 52.969 	 347.516 	 40.969
350.401 	 52.969 	 350.401 	 40.969
353.285 	 52.969 	 353.285 	 40.969
356.17 	 52.969 	 356.17 	 40.969
359.055 	 52.969 	 359.055 	 40.969
361.939 	 52.969 	 361.939 	 40.969
364.824 	 52.969 	 364.824 	 40.969
367.709 	 52.969 	 367.709 	 40.969
370.593 	 52.969 	 370.593 	 40.969
373.478 	 52.969 	 373.478 	 40.969
376.362 	 52.969 	 376.362 	 40.969
379.247 	 52.969 	 379.247 	 40.969
382.132 	 52.969 	 382.132 	 40.969
385.016 	 52.969 	 385.016 	 40.969
387.957 	 52.969 	 387.957 	 40.969
390.899 	 52.969 	 390.899 	 40.969
393.84 	 52.969 	 393.84 	 40.969
396.781 	 52.969 	 396.781 	 40.969
399.722 	 52.969 	 399.722 	 40.969
